,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
26518,Ahmediye,41.0184904,29.016438800000003,Padişah Restaurant,41.02017046406235,29.01813024203049,Doner Restaurant
26519,Ahmediye,41.0184904,29.016438800000003,Üsküdar Cuma Pazarı,41.018994761840844,29.016935817264496,Business Service
26520,Ahmediye,41.0184904,29.016438800000003,Doğancılar Parkı,41.01868445540744,29.01348325948221,Park
26521,Ahmediye,41.0184904,29.016438800000003,Arçelik,41.02082131432667,29.01547658529421,Electronics Store
26522,Ahmediye,41.0184904,29.016438800000003,Vodafone Cep Merkezi,41.021732,29.016184,Mobile Phone Shop
26523,Ahmediye,41.0184904,29.016438800000003,Meşk-i Muhabbet,41.019985946694334,29.02136217605043,Café
26524,Ahmediye,41.0184904,29.016438800000003,Vitrin Clup,41.02165270119614,29.02025224750568,Nightclub
26525,Ahmediye,41.0184904,29.016438800000003,Turkcell İletişim Merkezi,41.02176909454364,29.016290919609496,Tech Startup
26526,Ahmediye,41.0184904,29.016438800000003,Altınşiş Restaurant,41.020664495486244,29.017251532052562,Turkish Restaurant
26527,Ahmediye,41.0184904,29.016438800000003,Şişmanoğlu Tantuni,41.02080518045794,29.01690671003951,Turkish Restaurant
26528,Ahmediye,41.0184904,29.016438800000003,Bitez Patisserie Cafe,41.0194158836854,29.019107053361914,Café
26529,Ahmediye,41.0184904,29.016438800000003,Çengelköy Börekçisi,41.020027045894906,29.014557451300472,Snack Place
26530,Ahmediye,41.0184904,29.016438800000003,Ağa Türk Mutfağı,41.02122309799733,29.017132751901883,Turkish Home Cooking Restaurant
26531,Ahmediye,41.0184904,29.016438800000003,Perfect Sports Centre,41.020130764971,29.01451143043742,Gym
26532,Ahmediye,41.0184904,29.016438800000003,Saklı Bahçe&Kafe,41.01774717607929,29.01319122721904,Tea Room
26533,Ahmediye,41.0184904,29.016438800000003,MACFit,41.020619550160596,29.019966125078152,Gym / Fitness Center
26534,Ahmediye,41.0184904,29.016438800000003,Aziz Mahmud Hüdaî Camii Şerifi,41.022205855314525,29.014266431594766,Mosque
26535,Ahmediye,41.0184904,29.016438800000003,Çengelköybörekçisi Üsküdar,41.019987,29.019155,Café
26536,Ahmediye,41.0184904,29.016438800000003,CarrefourSA Mini,41.018618,29.011833,Grocery Store
26537,Ahmediye,41.0184904,29.016438800000003,Starbucks,41.02005762391111,29.02084020601667,Coffee Shop
26538,Ahmediye,41.0184904,29.016438800000003,Yusdo,41.018583841551994,29.011636086678056,Ice Cream Shop
26539,Ahmediye,41.0184904,29.016438800000003,"Sedir, Üsküdar",41.02138358986743,29.01701435488731,Hookah Bar
26540,Ahmediye,41.0184904,29.016438800000003,Starbucks,41.02007766254538,29.020948506679055,Coffee Shop
26541,Ahmediye,41.0184904,29.016438800000003,Üsküdarlı Beyzade,41.021020400160154,29.01718090007734,Comfort Food Restaurant
26542,Ahmediye,41.0184904,29.016438800000003,Üsküdar Belediyesi Çavuşdere Spor Merkezi,41.02023968931109,29.02052087529459,Gym / Fitness Center
26543,Ahmediye,41.0184904,29.016438800000003,Macfit Üsküdar,41.020561286694786,29.019915559179736,Gym
26544,Ahmediye,41.0184904,29.016438800000003,Valide-i Atik Hamamı,41.01806574294971,29.021937868871927,Bath House
26545,Ahmediye,41.0184904,29.016438800000003,Gülümoğlu Kebap,41.021795033483215,29.0175628045609,Restaurant
26546,Ahmediye,41.0184904,29.016438800000003,Jest Cafe,41.02098066711613,29.017169804506764,Restaurant
26547,Ahmediye,41.0184904,29.016438800000003,Sedir Cafe,41.021356350244545,29.017096077256923,Café
26548,Ahmediye,41.0184904,29.016438800000003,Ovia Cafe,41.02135538836167,29.01714343783018,Café
26549,Altunizade,41.0219096,29.0483828,Pelit Pastanesi,41.02251228569509,29.04574475343716,Dessert Shop
26550,Altunizade,41.0219096,29.0483828,Starbucks,41.01911837944083,29.045470419194064,Coffee Shop
26551,Altunizade,41.0219096,29.0483828,İş Bankası Çamlıca Tesisleri,41.01950991053551,29.052972597209955,Social Club
26552,Altunizade,41.0219096,29.0483828,Bestekar Sadettin Kaynak Sk.,41.01939798735703,29.0473575951707,Outdoors & Recreation
26553,Altunizade,41.0219096,29.0483828,Extreme Team Tennis Academy,41.01920449481133,29.052266694608235,Tennis Court
26554,Altunizade,41.0219096,29.0483828,RAKET Tenis Kulübü,41.01912096029573,29.05265185234376,Tennis Court
26555,Altunizade,41.0219096,29.0483828,Acıbadem Waffle,41.020738056972164,29.048751467855496,Juice Bar
26556,Altunizade,41.0219096,29.0483828,Dr. Özlem Ateş,41.02233387124214,29.04434693543904,Doctor's Office
26557,Altunizade,41.0219096,29.0483828,Şampiyon Kokoreç Altunizade,41.021765417434494,29.048531607649547,Fast Food Restaurant
26558,Altunizade,41.0219096,29.0483828,Coolcat Brasserie,41.022156,29.045061,Brasserie
26559,Altunizade,41.0219096,29.0483828,Nosta Cafe & Restaurant,41.02120057569044,29.04601048231181,Café
26560,Altunizade,41.0219096,29.0483828,Hyundai Uçar Otomotiv,41.02344601164924,29.05024418469175,Automotive Shop
26561,Altunizade,41.0219096,29.0483828,Seapoint,41.02231397485855,29.045140837593586,Buffet
26562,Altunizade,41.0219096,29.0483828,İstanbul Tarihi Türk Müziği Topluluğu,41.019406555942936,29.050086003649675,Music Venue
26563,Altunizade,41.0219096,29.0483828,Altınyurt Spor Kulübü,41.02021264644043,29.047799071258872,Gym
26564,Altunizade,41.0219096,29.0483828,Cağ Kebabı Acıbadem,41.01924536019244,29.051888060944872,Turkish Restaurant
26565,Altunizade,41.0219096,29.0483828,Çiğ Köfteci Sait,41.01933401294286,29.048503985608473,Breakfast Spot
26566,Altunizade,41.0219096,29.0483828,Özsüt,41.02498799889291,29.04667742640508,Dessert Shop
26567,Altunizade,41.0219096,29.0483828,Akbaş Balık Evi,41.02281113127741,29.04496867046237,Seafood Restaurant
26568,Altunizade,41.0219096,29.0483828,Dr.Özlem Ateş Güzellik Merkezi,41.02249633167723,29.044357477458707,Health & Beauty Service
26569,Altunizade,41.0219096,29.0483828,Acıbadem Koşuyolu Cafe A Plus,41.01856547193945,29.04704640652735,Food Court
26570,Altunizade,41.0219096,29.0483828,Vezirspor Tesisleri,41.02374755700095,29.051253800105368,Soccer Field
26571,Altunizade,41.0219096,29.0483828,Mantilya,41.01972087410954,29.04447610496768,Café
26572,Altunizade,41.0219096,29.0483828,Seda Ozalit Copy Center,41.02253596186749,29.045724224340642,Paper / Office Supplies Store
26573,Altunizade,41.0219096,29.0483828,Baz Cafe Hayrettin Abi Çiğköfte,41.019316753805946,29.048419453284065,Café
26574,Altunizade,41.0219096,29.0483828,Özgün Aikido,41.02170168513022,29.043347465167233,Martial Arts School
26575,Altunizade,41.0219096,29.0483828,Elif Bufe,41.022594514495346,29.04556329320045,Food
26576,Altunizade,41.0219096,29.0483828,Buğday Börek,41.020266656513314,29.045495316066127,Café
26577,Altunizade,41.0219096,29.0483828,Millet Parkı,41.022986174674365,29.05185178711481,Park
26578,Altunizade,41.0219096,29.0483828,Anatolia Cafe,41.02154851666238,29.04405559777659,Café
26579,Altunizade,41.0219096,29.0483828,Burger King,41.02341222080882,29.042915668509625,Fast Food Restaurant
26580,Altunizade,41.0219096,29.0483828,Ramada Spa & Health Club,41.021933843511995,29.045233833641568,Gym / Fitness Center
26581,Altunizade,41.0219096,29.0483828,Sea Point Restaurant & Cafe,41.02215069480226,29.045042857032072,Restaurant
26582,Altunizade,41.0219096,29.0483828,Cook'n Cook,41.022214159994824,29.044731011522806,Café
26583,Altunizade,41.0219096,29.0483828,Ramada Istanbul Asia,41.02175301209574,29.045030516209618,Hotel
26584,Altunizade,41.0219096,29.0483828,Ramada 216 Lounge @ Ramada Istanbul Asia,41.02253082570831,29.046802437919215,Lounge
26585,Altunizade,41.0219096,29.0483828,180derece,41.019994,29.047927,Dessert Shop
26586,Altunizade,41.0219096,29.0483828,SushiCo,41.02202119096063,29.043303344187503,Sushi Restaurant
26587,Altunizade,41.0219096,29.0483828,Bizim Köfte,41.021406358443485,29.042695198892844,Kofte Place
26588,Altunizade,41.0219096,29.0483828,Su Teknoloji,41.019432,29.047044,IT Services
26589,Altunizade,41.0219096,29.0483828,Platform Telekomünikasyon ve Dağıtım,41.01966386469546,29.04638762659298,Electronics Store
26590,Altunizade,41.0219096,29.0483828,SOFA Butik Lezzetler,41.01891878793742,29.048176432451502,Turkish Restaurant
26591,Altunizade,41.0219096,29.0483828,Türkkan Turizm,41.018855316876596,29.049130181088405,Rental Car Location
26592,Altunizade,41.0219096,29.0483828,Eureko Sigorta Spor Salonu,41.020464100590594,29.044014073063867,Gym / Fitness Center
26593,Altunizade,41.0219096,29.0483828,Tenis Kortları,41.0192359246694,29.052228975593522,Tennis Court
26594,Altunizade,41.0219096,29.0483828,Duran Sandwiches - Altunizade,41.023177,29.043357,Sandwich Place
26595,Altunizade,41.0219096,29.0483828,Köşk,41.01973825468601,29.043739626412485,Ethiopian Restaurant
26596,Altunizade,41.0219096,29.0483828,LasVegas Casino,41.02311160922465,29.042688368997045,Arts & Entertainment
26597,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Musahipzade Celal Sahnesi,41.01939992651037,29.01302020584802,Theater
26598,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Gençlik Kulübü ve Çağdaş Drama Dernegi İstanbul Şubesi,41.02010092887502,29.01445960813097,Arts & Entertainment
26599,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Nakliman Köfte,41.021249667194596,29.010444373519377,Kofte Place
26600,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Türk İslam Sanatları Merkezi,41.0237262736891,29.011892855637836,Art Gallery
26601,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Golden Fitness Center,41.0200976594085,29.01467295698372,Gym
26602,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Bera Cafe & Patisserie,41.02155241257178,29.007098525755737,Café
26603,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Sebil Yayınevi,41.017941250240106,29.013249877508358,Bookstore
26604,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Altı Üstü Kırk Köfte,41.02434725384809,29.013541719832013,Turkish Restaurant
26605,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Cafe Kekik,41.02027250483879,29.015250143213578,Café
26606,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Office 4 Kapı,41.02444489980279,29.01246441811959,Café
26607,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak Eski İskele,41.02030366705296,29.00782102069519,Café
26608,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Bera Cafe&Patisserie Kız Kulesi,41.021576,29.007343,Restaurant
26609,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,S.S. Güzelleştirme ve Balıkçılarını Koruma Derneği,41.020119698605384,29.008154522021908,Café
26610,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Bizim Mutfak (leyl),41.02351475498408,29.015088367121088,Turkish Home Cooking Restaurant
26611,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Üsküdar Sanat Hobi Market,41.02324902218972,29.015434661755002,Arts & Crafts Store
26612,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Çayına Münhasır,41.02113534814609,29.015711421211943,Café
26613,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Tarihi Sifa Hamami | Turkish Bath,41.0245506130723,29.012085938219286,Historic Site
26614,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Heep's Coffee,41.02498850123777,29.01287500480163,Coffee Shop
26615,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Muazzam Künefe,41.025216,29.011385,Dessert Shop
26616,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak Sahili,41.02164651114943,29.00654554367065,Waterfront
26617,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Han Çerezevi (Tekel),41.021389440672365,29.016258543105092,Smoke Shop
26618,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Kız Kulesi Karşısı Minderler,41.02250290681395,29.00667418643568,Scenic Lookout
26619,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,F Terrace Cafe,41.022476,29.00718,Café
26620,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Çeşni Lokantası,41.02375872583185,29.015042497809848,Turkish Home Cooking Restaurant
26621,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Cafe Keyf-i Kahve,41.02038377001795,29.015117310397827,Café
26622,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Süreyya Çikolata,41.024148,29.014447,Chocolate Shop
26623,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Aziz Mahmud Hüdaî Camii Şerifi,41.022205855314525,29.014266431594766,Mosque
26624,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Üsküdar Mûsıkî Cemiyeti,41.01993030963853,29.015602659398613,Performing Arts Venue
26625,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Şemsipaşa,41.0229575506706,29.009354429541567,Other Great Outdoors
26626,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Harem (Kızkulesi) Sahil Yolu Caddesi,41.017974540151364,29.008959067610178,Other Great Outdoors
26627,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Üsküdar Kuyumcular Çarşısı,41.02401033222069,29.015446284199875,Jewelry Store
26628,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Kızkulesi Restaurant,41.0247703633269,29.009605902953847,Turkish Restaurant
26629,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Doğancılar Parkı,41.01868445540744,29.01348325948221,Park
26630,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,KAHVECİ KARDEŞLER 2,41.023780664870415,29.015399790112937,Café
26631,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak cayhanesi,41.02022225275868,29.00786154891841,Café
26632,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Vodafone Cep Merkezi,41.021732,29.016184,Mobile Phone Shop
26633,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak Merdivenleri,41.022545839758905,29.00667987026182,Scenic Lookout
26634,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Ayazma Camii,41.0224807929951,29.008771504016956,Mosque
26635,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,CarrefourSA Mini,41.018618,29.011833,Grocery Store
26636,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Arçelik,41.02082131432667,29.01547658529421,Electronics Store
26637,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Big Mamma’s Üsküdar,41.024945,29.012569,Café
26638,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Park Mandalin,41.019472377809485,29.00897611883458,Motel
26639,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Yusdo,41.018583841551994,29.011636086678056,Ice Cream Shop
26640,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Turkcell İletişim Merkezi,41.02176909454364,29.016290919609496,Tech Startup
26641,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Yakamoz Cafe,41.018908423495986,29.008845617592794,Café
26642,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak Sahili Güzelleştirme ve Balıkçılarını Koruma Derneği,41.02027255950659,29.008002508622546,Tea Room
26643,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Perfect Sports Centre,41.020130764971,29.01451143043742,Gym
26644,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,İncirhane,41.023781115929495,29.015359508971127,Breakfast Spot
26645,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Çengelköy Börekçisi,41.020027045894906,29.014557451300472,Snack Place
26646,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Dönerci Hamdi Usta,41.01783621673368,29.008935273363576,Restaurant
26647,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Üsküdar Şemsipaşa Hava Lokali,41.02501851468787,29.009112990343244,Turkish Restaurant
26648,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Filizler Teras Cafe,41.022305,29.006989,Café
26649,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Karadavud Paşa Camii,41.02330079922807,29.016206912445305,Mosque
26650,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Migros,41.02255556208947,29.01041978230794,Grocery Store
26651,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Saklı Bahçe&Kafe,41.01774717607929,29.01319122721904,Tea Room
26652,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak Kokoreç,41.01969904858688,29.01371591192004,Kokoreç Restaurant
26653,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Şişmanoğlu Tantuni,41.02080518045794,29.01690671003951,Turkish Restaurant
26654,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Ağa Türk Mutfağı,41.02122309799733,29.017132751901883,Turkish Home Cooking Restaurant
26655,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,BENELUX Restaurant & Nargile,41.01649619992829,29.01056877595144,Restaurant
26656,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Kız Kulesi Büfesi 2,41.02247427133135,29.006521835799887,Tea Room
26657,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Simit Sarayı,41.020147057422605,29.00837233817726,Bagel Shop
26658,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Şemsipaşa Askeri Gazinosu,41.024995106304985,29.009122022259763,Military Base
26659,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,dailydana burger&steak,41.02350212271186,29.007883555841495,Burger Joint
26660,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Perfect Sport Center Fitness Clup,41.02017683716344,29.014470357862756,Gym
26661,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,"Sedir, Üsküdar",41.02138358986743,29.01701435488731,Hookah Bar
26662,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Kız Kulesi Büfesi 3 (Büfe Taner),41.02159664231907,29.006552395089564,Tea Room
26663,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Mado,41.020259874332446,29.008213939412094,Café
26664,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,TETED,41.01950214249255,29.008868443866653,Café
26665,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Kız Kulesi Büfesi 1,41.02304988257749,29.006826108414383,Tea Room
26666,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,SaLacak Sahil KuLe Cafe,41.019340501903415,29.00866586461577,Café
26667,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Robert's Coffee,41.024193,29.00765,Café
26668,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Üsküdarlı Beyzade,41.021020400160154,29.01718090007734,Comfort Food Restaurant
26669,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Filizler Köftecisi,41.02247655092733,29.006753099064124,Kofte Place
26670,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak Lokali (Kız Kulesi karşısı),41.020156604646914,29.008053744400065,Garden
26671,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Korcan Aile Çay Bahçesi,41.0197756475125,29.008678377939447,Tea Room
26672,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Kız Kulesi Büfesi 4 (Gümüş Cafe),41.02124188687477,29.006728168865553,Tea Room
26673,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Yaşar Bafra Pide Salonu,41.01942120548188,29.01314039974878,Pide Place
26674,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Ayazma Parkı,41.02262381343123,29.009778624824335,Park
26675,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Çifte Fırın,41.021463595447294,29.014548733836936,Bakery
26676,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Şila Bar,41.0248863162287,29.00872964306891,Bar
26677,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Cuma Pazarı,41.02055121323002,29.016279552667914,Farmers Market
26678,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Jest Cafe,41.02098066711613,29.017169804506764,Restaurant
26679,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Modanisa,41.02017062662713,29.01468733998956,Women's Store
26680,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Yeşilçam Cafe & Bistro,41.01686346905938,29.010305282882317,Café
26681,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Sedir Cafe,41.021356350244545,29.017096077256923,Café
26682,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Rastgele Balık Evi ve Ev Yemekleri,41.02115914526963,29.010300424818407,Restaurant
26683,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,İmrahor fırını,41.021663303663566,29.010556205770477,Bakery
26684,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Üsküdar Tarihi Şifa Hamamı,41.02051577065282,29.011374638887332,Bath House
26685,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Damalis Bar,41.0163854927748,29.01054892238844,Nightclub
26686,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Cafe 5. Cadde,41.01668287683707,29.01047922647749,Café
26687,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Tarihi Salacak Balıkçısı Cafe & Restaurant,41.018840945046584,29.008635093987248,Restaurant
26688,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Ovia Cafe,41.02135538836167,29.01714343783018,Café
26689,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak Marina,41.018065,29.00862,Harbor / Marina
26690,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Salacak  Liman,41.018020304801496,29.008467745882147,Harbor / Marina
26691,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Sürmeneli Bakkal Adem,41.02422301559849,29.009133119628746,Convenience Store
26692,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Üskudar Çekmekoy Metro Istasyonu,41.017177,29.009642,Metro Station
26693,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Clup61,41.01684510629052,29.01035726172974,Bar
26694,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,club 61,41.016717987020975,29.010436833370306,Nightclub
26695,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Manzara,41.01665457834408,29.01057324180115,Scenic Lookout
26696,Aziz Mahmud Hüdayi,41.0208513,29.011227154496993,Hollywood Üsküdar,41.01639,29.010706,Café
26697,Bahçelievler,41.053383700000005,29.079709899999997,Seksenler Cafe,41.05059027861461,29.076340736055112,Café
26698,Bahçelievler,41.053383700000005,29.079709899999997,File Market,41.04979250889737,29.07718670432553,Supermarket
26699,Bahçelievler,41.053383700000005,29.079709899999997,El Ele Ev Yemekleri & Mantı,41.050665026691355,29.075806592608643,Turkish Home Cooking Restaurant
26700,Bahçelievler,41.053383700000005,29.079709899999997,Spordium Fitness & Sports Club,41.05573809281331,29.07481272781284,Gym / Fitness Center
26701,Bahçelievler,41.053383700000005,29.079709899999997,Aşkın Kuaför,41.05468828540988,29.075120883796313,Cosmetics Shop
26702,Bahçelievler,41.053383700000005,29.079709899999997,Kardesler Dürüm Evi,41.05079228456764,29.07563865617574,Middle Eastern Restaurant
26703,Bahçelievler,41.053383700000005,29.079709899999997,CHACHA'S,41.05444975657787,29.075321207787294,Restaurant
26704,Bahçelievler,41.053383700000005,29.079709899999997,Big Mamma’s Çengelköy,41.05461724569869,29.075307857043768,Café
26705,Bahçelievler,41.053383700000005,29.079709899999997,Migros,41.04989006356544,29.077073172866488,Grocery Store
26706,Bahçelievler,41.053383700000005,29.079709899999997,Ata 2 Sitesi Kosu Parkuru,41.04917849736356,29.080165489397146,Park
26707,Bahçelievler,41.053383700000005,29.079709899999997,Burger King,41.055842471766844,29.078188454777006,Fast Food Restaurant
26708,Bahçelievler,41.053383700000005,29.079709899999997,Akasya Pastanesi,41.053354458135175,29.0757987389053,Dessert Shop
26709,Bahçelievler,41.053383700000005,29.079709899999997,Ata 2 Sitesi,41.049274813229744,29.079472393975113,Residential Building (Apartment / Condo)
26710,Bahçelievler,41.053383700000005,29.079709899999997,Ceyhan Kebap Evi,41.05503593123031,29.07443761825561,Kebab Restaurant
26711,Bahçelievler,41.053383700000005,29.079709899999997,Biftek 33 tantuni,41.04995501178139,29.076155267688733,Turkish Restaurant
26712,Bahçelievler,41.053383700000005,29.079709899999997,Sophia Çengelköy Meeting & Event Center,41.04972981080347,29.07707674352115,General Entertainment
26713,Bahçelievler,41.053383700000005,29.079709899999997,Get Fit Sports & Fitness Club,41.05571297647684,29.074733361546677,Gym / Fitness Center
26714,Bahçelievler,41.053383700000005,29.079709899999997,Ata 2 Üçlü Pota,41.05205078959248,29.080913326433667,Park
26715,Bahçelievler,41.053383700000005,29.079709899999997,ÇENGELKÖY,41.05183988214959,29.081835722779577,Pier
26716,Bahçelievler,41.053383700000005,29.079709899999997,Kosu Parkuru,41.051933589266795,29.082432230261073,Trail
26717,Bahçelievler,41.053383700000005,29.079709899999997,Palladium  Alışveriş  Merkezi  Nike,41.05550963934033,29.082228150674666,Clothing Store
26718,Bahçelievler,41.053383700000005,29.079709899999997,Ata 2 Sitesi B Parkı,41.05437251586449,29.08334255218506,Park
26719,Bahçelievler,41.053383700000005,29.079709899999997,Çengelköy Medivia Hospital,41.05233592711966,29.076079786352494,Pharmacy
26720,Bahçelievler,41.053383700000005,29.079709899999997,Sevda Tepesi 🙈,41.05683462169294,29.081892533116623,Garden
26721,Bahçelievler,41.053383700000005,29.079709899999997,Kazım'ın Yeri,41.057177,29.082558,Arts & Entertainment
26722,Bahçelievler,41.053383700000005,29.079709899999997,Esr Moda Tasarım,41.05092114559419,29.074853570988616,Women's Store
26723,Bahçelievler,41.053383700000005,29.079709899999997,Beykoz Bisiklet Yolu,41.05712727365213,29.082903753568466,Trail
26724,Barbaros,41.0172645,29.031693800000003,Ganache Patısserıe & Cafe,41.01832192532869,29.03190337626048,Bakery
26725,Barbaros,41.0172645,29.031693800000003,Academia Pilates,41.01917866565571,29.033381787725407,Pilates Studio
26726,Barbaros,41.0172645,29.031693800000003,Guşef Mantı Evi,41.01871224577499,29.032834790158443,Manti Place
26727,Barbaros,41.0172645,29.031693800000003,Kokoreç.cim,41.01939881957051,29.033764855849387,Buffet
26728,Barbaros,41.0172645,29.031693800000003,Muhittin Yusan Kuaför,41.017296869643744,29.03094053595251,Salon / Barbershop
26729,Barbaros,41.0172645,29.031693800000003,Rhosus Cafe,41.01493601271183,29.031652092554435,Café
26730,Barbaros,41.0172645,29.031693800000003,Baba Şerefin Köfte Salonu,41.020669831118774,29.030875346571946,Kofte Place
26731,Barbaros,41.0172645,29.031693800000003,Galatasaray olimpik yüzme havuzu,41.01479432353122,29.029729162685545,Pool
26732,Barbaros,41.0172645,29.031693800000003,İmren Lokantası,41.020216737636616,29.03086344172403,Turkish Restaurant
26733,Barbaros,41.0172645,29.031693800000003,Planet Sports Club,41.01899536749455,29.033303046763216,Gym
26734,Barbaros,41.0172645,29.031693800000003,Lagash Zeynepkamil,41.01708929155617,29.026383789862017,Turkish Restaurant
26735,Barbaros,41.0172645,29.031693800000003,Çinili Camii,41.01997764248781,29.029150287808285,Mosque
26736,Barbaros,41.0172645,29.031693800000003,Veysi Paşa Korusu,41.01647557902448,29.03478063930313,Park
26737,Barbaros,41.0172645,29.031693800000003,Çalı Kahvesi,41.021152723898254,29.034592054594796,Café
26738,Barbaros,41.0172645,29.031693800000003,Arçelik,41.0193236175539,29.02972498928247,Electronics Store
